patrekur	p_h a: t r E k Y r
paul	p_h O: l
pela	p_h E: l a
pelanum	p_h E: l a n Y m
pen	p_h E: n
pendúll	p_h E n t u t l_0
pening	p_h E: n i N k
peninga	p_h E: n i N k a
peningalykt	p_h E: n i N k a l I x t
peningalítill	p_h E: n i N k a l i t I t l_0
peningamillifærslur	p_h E: n i N k a m I t l I f ai r_0 s t l Y r
peningamálum	p_h E: n i N k a m au l Y m
peningana	p_h E: n i N k a n a
peningar	p_h E: n i N k a r
peningarnir	p_h E: n i N k a r t n I r
peningaseðla	p_h E: n i N k a s E D l a
peningaskáp	p_h E: n i N k a s k au p
peningaskápinn	p_h E: n i N k a s k au p I n
peningaskápnum	p_h E: n i N k a s k au h p n Y m
peningaupphæð	p_h E: n i N k a Y h p h ai D
peningavit	p_h E: n i N k a v I t
peningaþvætti	p_h E: n i N k a T v ai h t I
peningi	p_h E: n i J c I
peningum	p_h E: n i N k Y m
peningur	p_h E: n i N k Y r
peningurinn	p_h E: n i N k Y r I n
penn	p_h E t n_0
penna	p_h E n a
penni	p_h E n I
pennum	p_h E n Y m
pensla	p_h E n s t l a
penslar	p_h E n s t l a r
pensli	p_h E n s t l I
penslum	p_h E n s t l Y m
per	p_h E: r
peran	p_h E: r a n
perla	p_h E r t l a
perlufesti	p_h E r t l Y f E s t I
perluklúbb	p_h E r t l Y k_h l u p
perluleik	p_h E r t l Y l ei k
perlum	p_h E r t l Y m
perlur	p_h E r t l Y r
perra	p_h E r a
persóna	p_h E r_0 s ou n a
persónanna	p_h E r_0 s ou n a n a
persónuafsláttinn	p_h E r_0 s ou n Y a f s t l au h t I n
persónulega	p_h E r_0 s ou n Y l E G a
persónulegan	p_h E r_0 s ou n Y l E G a n
persónulegra	p_h E r_0 s ou n Y l E G r a
persónulegu	p_h E r_0 s ou n Y l E G Y
persónulegum	p_h E r_0 s ou n Y l E G Y m
persónulegur	p_h E r_0 s ou n Y l E G Y r
persónuleikans	p_h E r_0 s ou n Y l ei k a n s
persónuleikaprófið	p_h E r_0 s ou n Y l ei k a p_h r ou v I D
persónum	p_h E r_0 s ou n Y m
persónuna	p_h E r_0 s ou n Y n a
persónusköpun	p_h E r_0 s ou n Y s k 9 p Y n
persónuupplýsinga	p_h E r_0 s ou n Y Y h p l i s i N k a
persónuupplýsingar	p_h E r_0 s ou n Y Y h p l I s i N k a r
persónuvernd	p_h E r_0 s ou n Y v E r n t
persónuverndar	p_h E r_0 s ou n Y v E r n t a r
peru	p_h E: r Y
perum	p_h E: r Y m
perunni	p_h E: r Y n I
perú	p_h E: r u
petersen	p_h E: t E r_0 s E n
petru	p_h E: t r Y
peysuna	p_h ei: s Y n a
peysunni	p_h ei: s Y n I
peysur	p_h ei: s Y r
peði	p_h E: D I
pikköpp	p_h I h k 9 h p
pils	p_h I l s
pilsi	p_h I l s I
pilsið	p_h I l s I D
pilsum	p_h I l s Y m
piltana	p_h I l_0 t a n a
piltanna	p_h I l_0 t a n a
piltar	p_h I l_0 t a r
piltinum	p_h I l_0 t I n Y m
piltsins	p_h I l_0 t s I n s
piltum	p_h I l_0 t Y m
piltur	p_h I l_0 t Y r
pilturinn	p_h I l_0 t Y r I n
pinkilinn	p_h i J_0 c I l I n
pinkla	p_h i n_0 k l a
pinni	p_h I n I
pipar	p_h I: p a r
piparmey	p_h I: p a r m ei
piparnum	p_h I: p a r t n Y m
pipra	p_h I: p r a
pirr	p_h I r
pirra	p_h I r a
pirrar	p_h I r a r
pirraður	p_h I r a D Y r
pirringi	p_h I r i J c I
pirrurnar	p_h I r Y r t n a r
pissa	p_h I s a
pissar	p_h I s a r
pistill	p_h I s t I t l_0
pistla	p_h I s t l a
pistlar	p_h I s t l a r
pistlarnir	p_h I s t l a r t n I r
pizzustillingu	p_h i t s Y s t I t l i N k Y
pjastra	p_h j a s t r a
plagg	p_h l a k
plaggið	p_h l a c I D
plakat	p_h l a: k a t
plan	p_h l a: n
plani	p_h l a: n I
planinu	p_h l a: n I n Y
planið	p_h l a: n I D
planta	p_h l a n_0 t a
plantað	p_h l a n_0 t a D
plantaði	p_h l a n_0 t a D I
plantna	p_h l a n_0 t n a
plask	p_h l a s k
plasma	p_h l a s m a
plasmaúthreinsun	p_h l a s m a u t r_0 ei n s Y n
plasmíðsins	p_h l a s m i D s I n s
plast	p_h l a s t
plastbox	p_h l a s t p O k s
plastdúkur	p_h l a s t u k Y r
plasthnúðunum	p_h l a s t n_0 u D O n Y m
plasti	p_h l a s t I
plastið	p_h l a s t I D
plastjólasveina	p_h l a s t j ou l a s v ei n a
plastlagningar	p_h l a s t l a k n i N k a r
plastpokann	p_h l a s t p_h O k a n
plastpokanum	p_h l a s t p_h O k a n Y m
plastpokar	p_h l a s t p_h O k a r
plastpokum	p_h l a s t p_h O k Y m
plastprent	p_h l a s t p_h r E n_0 t
plaststrengur	p_h l a s t r ei N k Y r
plata	p_h l a: t a
platað	p_h l a: t a D
platna	p_h l a h t n a
plebbi	p_h l E p I
plokka	p_h l O h k a
plokkaði	p_h l O h k a D I
plokkun	p_h l O h k Y n
plága	p_h l au: G a
plágu	p_h l au: G Y
pláneta	p_h l au: n E t a
plánetan	p_h l au: n E t a n
plánetu	p_h l au: n E t Y
pláss	p_h l au s
plássi	p_h l au s I
plássinu	p_h l au s I n Y
plássið	p_h l au s I D
plássum	p_h l au s Y m
plássunum	p_h l au s O n Y m
plástur	p_h l au s t Y r
plís	p_h l i: s
plóg	p_h l ou: G
plógar	p_h l ou: G a r
plóginn	p_h l ou j I n
plógnum	p_h l ou k n Y m
plómutré	p_h l ou: m Y t_h r j E
plögg	p_h l 9 k
plöggin	p_h l 9 c I n
plön	p_h l 9: n
plöntu	p_h l 9 n_0 t Y
plöntuhluti	p_h l 9 n_0 t Y l_0 Y t I
plöntur	p_h l 9 n_0 t Y r
plönturnar	p_h l 9 n_0 t Y r t n a r
plötum	p_h l 9: t Y m
plötuna	p_h l 9: t Y n a
plötunnar	p_h l 9: t Y n a r
plötunni	p_h l 9: t Y n I
plötunum	p_h l 9: t O n Y m
plötur	p_h l 9: t Y r
plöturnar	p_h l 9: t Y r t n a r
plötusnúður	p_h l 9: t Y s t n u D Y r
plötusöfnun	p_h l 9: t Y s 9 p n Y n
plús	p_h l u: s
plúsmerkið	p_h l u: s m E r_0 c I D
poka	p_h O: k a
pokann	p_h O: k a n
poki	p_h O: c I
polli	p_h O t l I
pollur	p_h O t l Y r
pompuðum	p_h O m_0 p Y D Y m
pontu	p_h O n_0 t Y
popp	p_h O h p
poppa	p_h O h p a
poppkorn	p_h O h p k_h O r t n_0
popplag	p_h O h p l a G
poppland	p_h O h p l a n t
popppoki	p_h O h p O c I
popptónlist	p_h O h p t_h ou n l I s t
portúgal	p_h O r_0 t u k a l
portúgölsku	p_h O r_0 t u k 9 l s k Y
posi	p_h O: s I
postulanna	p_h O s t Y l a n a
postuli	p_h O s t Y l I
postulíni	p_h O s t Y l i n I
pota	p_h O: t a
pottaplöntu	p_h O h t a p_h l 9 n_0 t Y
potti	p_h O h t I
pottur	p_h O h t Y r
prag	p_h r a: G
prakt	p_h r a x t
pranga	p_h r au N k a
predika	p_h r E: t I k a
predikun	p_h r E: t I k Y n
predikunarstólnum	p_h r E: t I k Y n a r_0 s t ou l n Y m
prenta	p_h r E n_0 t a
prentað	p_h r E n_0 t a D
prentsmiðja	p_h r E n_0 t s m I D j a
prentsmiðjuna	p_h r E n_0 t s m I D j Y n a
prenttæknistofnun	p_h r E n_0 t_h ai h k n I s t O p n Y n
prentun	p_h r E n_0 t Y n
pressa	p_h r E s a
pressari	p_h r E s a r I
prestaklefanum	p_h r E s t a k_h l E v a n Y m
prestastefna	p_h r E s t a s t E p n a
prests	p_h r E s t s
prestsins	p_h r E s t s I n s
prestslærða	p_h r E s t s t l ai r D a
prestssetrinu	p_h r E s t s E t r I n Y
prestssetrið	p_h r E s t s E t r I D
prestur	p_h r E s t Y r
prik	p_h r I: k
prins	p_h r I n s
prinsessa	p_h r I n s E s a
prjónlesi	p_h r j ou n l E s I
prufustykkin	p_h r Y: v Y s t I h c I n
prédikunarstólinn	p_h r j E: t I k Y n a r_0 s t ou l I n
prílaði	p_h r i: l a D I
prímusa	p_h r i: m Y s a
prísund	p_h r i: s Y n t
próf	p_h r ou: f
prófa	p_h r ou: v a
prófastsdæmisins	p_h r ou: f a s t s t ai m I s I n s
prófastur	p_h r ou: f a s t Y r
prófaðir	p_h r ou: v a D I r
prófessor	p_h r ou: f E s O r
prófessorinn	p_h r ou: f E s O r I n
prófin	p_h r ou: v I n
prófsýning	p_h r ou f s i n i N k
prófun	p_h r ou: v Y n
prófuninni	p_h r ou: v Y n I n I
prógramm	p_h r ou k r a m
prósent	p_h r ou: s E n_0 t
prósenta	p_h r ou: s E n_0 t a
prótín	p_h r ou: t i n
prýði	p_h r i: D I
pumpuna	p_h Y m_0 p Y n a
pund	p_h Y n t
punda	p_h Y n t a
punkta	p_h u n_0 t a
punktana	p_h u n_0 t a n a
punktaði	p u n_0 t a D I
punktinum	p_h u n_0 t I n Y m
punkturinn	p_h u n_0 t Y r I n
purpurarauðri	p_h Y r_0 p Y r a r 9i D r I
purpurarauðum	p_h Y r_0 p Y r a r 9i D Y m
pynta	p_h I n_0 t a
páfa	p_h au: v a
páfagauk	p_h au: v a k 9i k
páfagaukur	p_h au: v a k 9i k Y r
páfann	p_h au: v a n
páfans	p_h au: v a n s
páfanum	p_h au: v a n Y m
páll	p_h au t l_0
pálmar	p_h au l m a r
pálmatré	p_h au l m a t_h r j E
pálsson	p_h au l s O n
pása	p_h au: s a
páskaegg	p_h au s k a E k
páskar	p_h au s k a r
páskavaka	p_h au s k a v a k a
páskum	p_h au s k Y m
pásu	p_h au: s Y
pæla	p_h ai: l a
pæling	p_h ai: l i N k
pé	p_h j E:
pétri	p_h j E: t r I
pétur	p_h j E: t Y r
pía	p_h i: j a
píanó	p_h i j a n ou
píanóinu	p_h i j a n ou I n Y
píanóleikari	p_h i j a n ou l ei k a r I
píka	p_h i: k a
píla	p_h i: l a
pílagríma	p_h i: l a k r i m a
pílagrímar	p_h i: l a k r i m a r
pínt	p_h i n_0 t
pínu	p_h i: n Y
pínulitla	p_h i: n Y l I h t l a
pínulitlir	p_h i: n Y l I h t l I r
pínulitlu	p_h i: n Y l I h t l Y
pínulítill	p_h i: n Y l i t I t l_0
pípa	p_h i: p a
píparann	p_h i: p a r a n
pípunum	p_h i: p O n Y m
pípur	p_h i: p Y r
píra	p_h i: r a
pískrað	p_h i s k r a D
píslarvottur	p_h i s t l a r v O h t Y r
píslarvætti	p_h i s t l a r v ai h t I
píslir	p_h i s t l I r
pítsa	p_h i t s a
pókus	p_h ou: k Y s
pólflugi	p_h ou l f l Yi j I
pólitíkusar	p_h ou: l I t_h i k Y s a r
pólitískri	p_h ou: l I t_h i s k r I
pólland	p_h ou l a n t
pólska	p_h ou l s k a
pólskipti	p_h ou l s c I f t I
pólstjörnuna	p_h ou l s t j 9 r t n Y n a
póstkassa	p_h ou s t k_h a s a
póstkassann	p_h ou s t k_h a s a n
póstkassanum	p_h ou s t k_h a s a n Y m
póstkassi	p_h ou s t k_h a s I
póstkort	p_h ou s t k_h O r_0 t
póstkortum	p_h ou s t k_h O r_0 t Y m
póstkössum	p_h ou s t k_h 9 s Y m
póstlegg	p_h ou s t l E k
póstlista	p_h ou s t l I s t a
póstmanninum	p_h ou s t m a n I n Y m
póstsamgangna	p_h ou s t s a m k au N n a
póstsins	p_h ou s t s I n s
póststofan	p_h ou s t s t O v a n
póstur	p_h ou s t Y r
pöbb	p_h 9 p
pökkuðu	p_h 9 h k Y D Y
pökkuðum	p_h 9 h k Y D Y m
pönk	p_h 9i N_0 k
pönnukaka	p_h 9 n Y k_h a k a
pönnuskömminni	p_h 9 n Y s k 9 m I n I
pöntun	p_h 9 n_0 t Y n
púls	p_h u l s
pútta	p_h u h t a
púði	p_h u: D I
púður	p_h u: D Y r
rabba	r a p a
rabbaði	r a p a D I
rabbi	r a p I
rabbíninn	r a p i n I n
radar	r a: t a r
radartækjum	r a: t a r_0 t_h ai c Y m
raddblær	r a t p l ai r
raddböndin	r a t p 9 n t I n
rafeindasvæðin	r a: v ei n t a s v ai D I n
rafhlaða	r a f l_0 a D a
rafiðnaðarskólans	r a: v I D n a D a r_0 s k ou l a n s
rafmagnsleysi	r a v m a k n_0 s t l ei s I
rafmagnssnúrur	r a v m a k n_0 s t n u r Y r
rafmagnstengingu	r a v m a k n_0 s t_h ei J c i N k Y
rafmagnsveitan	r a v m a k n_0 s v ei t a n
rafmagnsveitu	r a v m a k n_0 s v ei t Y
rafns	r a p n_0 s
rafnsdóttir	r a p n_0 s t ou h t I r
rafnsdóttur	r a p n_0 s t ou h t Y r
rafnsson	r a p n_0 s O n
rafnssonar	r a p n_0 s O n a r
rafnssyni	r a p n_0 s I n I
raforkuframleiðsla	r a: v O r_0 k Y f r a m l ei D s t l a
rafrænna	r a v r ai t n a
rafrænnar	r a v r ai t n a r
rafrænni	r a v r ai t n I
rafstraum	r a f s t r 9i m
rafsviðsins	r a f s v I D s I n s
raftur	r a f t Y r
ragga	r a k a
raggi	r a c I
ragnar	r a k n a r
ragnarök	r a k n a r 9 k
ragnheiður	r a k n h ei D Y r
rak	r a: k
raka	r a: k a
rakakrem	r a: k a k_h r E m
raki	r a: c I
rakka	r a h k a
rakki	r a h c I
raknar	r a h k n a r
rakri	r a: k r I
rakt	r a x t
rakvél	r a: k v j E l
ramakvein	r a: m a k_h v ei n
ramma	r a m a
rammann	r a m a n
rammasamningur	r a m a s a m n i N k Y r
rammaskipulags	r a m a s c I p Y l a k s
rammaáætlun	r a m a au ai h t l Y n
rammgerum	r a m c E r Y m
rammi	r a m I
rammt	r a m_0 t
rammur	r a m Y r
rammvilltur	r a m v I l_0 t Y r
rangfærslur	r au N k f ai r_0 s t l Y r
ranglega	r au N k l E G a
ranglátir	r au N k l au t I r
ranglátur	r au N k l au t Y r
ranglæti	r au N k l ai t I
rangsælis	r au N k s ai l I s
rangt	r au N_0 t
rangur	r au N k Y r
rangárvallasýsla	r au N k au r v a t l a s i s t l a
rangárþingi	r au N k au r_0 T i J c I
ranka	r au N_0 k a
rankað	r au N_0 k a D
rann	r a n
rannsaka	r a n s a k a
rannsókn	r a n s ou h k n
rannsókna	r a n s ou h k n a
rannsóknar	r a n s ou h k n a r
rannsóknardeild	r a n s ou h k n a r t ei l t
rannsóknarefni	r a n s ou h k n a r E p n I
rannsóknarnefnd	r a n s ou h k n a r n E m t
rannsóknarnefndar	r a n s ou h k n a r n E m t a r
rannsóknarráðs	r a n s ou h k n a r au D s
rannsóknarsamstarfi	r a n s ou h k n a r_0 s a m s t a r v I
rannsóknarskips	r a n s ou h k n a r_0 s c I p s
rannsóknarstigi	r a n s ou h k n a r_0 s t i j I
rannsóknarstofnunar	r a n s ou h k n a r_0 s t O p n Y n a r
rannsóknarverkefni	r a n s ou h k n a r v E r_0 k E p n I
rannsóknasamningur	r a n s ou h k n a s a m n i N k Y r
rannsóknastofa	r a n s ou h k n a s t O v a
rannsóknastofnanir	r a n s ou h k n a s t O p n a n I r
rannsóknastofnun	r a n s ou h k n a s t O p n Y n
rannsóknin	r a n s ou h k n I n
rannsóknir	r a n s ou h k n I r
rapparanna	r a h p a r a n a
rapptextar	r a p t E k s t a r
rasismi	r a: s I s m I
raska	r a s k a
rassgatinu	r a s k a t I n Y
rata	r a: t a
ratleikur	r a: t l ei k Y r
ratsjá	r a: t s j au
rauf	r 9i: f
raula	r 9i: l a
raun	r 9i: n
raunar	r 9i: n a r
raungengi	r 9i n c ei J c I
raunhyggju	r 9i: n h I c Y
rauninni	r 9i: n I n I
raunneyslu	r 9i n ei s t l Y
raunverulega	r 9i n v E r Y l E G a
raunveruleikasjónvarp	r 9i n v E r Y l ei k a s j ou n v a r_0 p
raust	r 9i s t
rauða	r 9i: D a
rauðakrosshússins	r 9i: D a k_h r O s h u s I n s
rauðarárstíg	r 9i: D a r au r_0 s t i G
rauðka	r 9i T k a
rauðkornaþykknis	r 9i D k_h O r t n a T I h k n I s
rauðkáli	r 9i D k_h au l I
rauðleitur	r 9i D l ei t Y r
rauðskeggur	r 9i D s c E k Y r
rauður	r 9i: D Y r
rauðvín	r 9i D v i n
raða	r a: D a
real	r E a: l
rebbastelpa	r E p a s t E l_0 p a
redda	r E t a
reddast	r E t a s t
refaholt	r E: v a h O l_0 t
refasveit	r E: v a s v ei t
reffilegur	r E f I l E G Y r
refsa	r E f s a
refsing	r E f s i N k
refsinga	r E f s i N k a
refsingarskyni	r E f s i N k a r_0 s c I n I
refur	r E: v Y r
regla	r E k l a
reglugerð	r E k l Y c E r D
reglulega	r E k l Y l E G a
reglulegir	r E k l Y l ei j I r
reglum	r E k l Y m
reglur	r E k l Y r
regn	r E k n_0
regnbogasilungi	r E k n_0 p O G a s I l u J c I
regnkápu	r E k n_0 k_h au p Y
regnkápum	r E k n_0 k_h au p Y m
regnskynjara	r E k n_0 s c I n j a r a
regnskúr	r E k n_0 s k u r
reikistjarna	r ei: c I s t j a r t n a
reikn	r ei h k n_0
reikna	r ei h k n a
reiknað	r ei h k n a D
reikningsdæmi	r ei h k n i N s t ai m I
reikningseigenda	r ei h k n i N s ei G E n t a
reikningsskil	r ei h k n i N s c I l
reikningsskilagúrúar	r ei h k n i N s c I l a k u r u a r
reikningsskilavenju	r ei h k n i N s c I l a v E n j Y
reikningur	r ei h k n i N k Y r
reima	r ei: m a
rein	r ei: n
reipi	r ei: p I
reisa	r ei: s a
reisn	r ei s t n_0
reitur	r ei: t Y r
reið	r ei: D
reiða	r ei: D a
reiðarslag	r ei: D a r_0 s t l a G
reiði	r ei: D I
reiðingsgras	r ei: D i N s k r a s
reiðubúinn	r ei: D Y p u I n
reiðufé	r ei: D Y f j E
reiður	r ei: D Y r
reka	r E: k a
rekja	r E: c a
rekju	r E: c Y
rekkju	r E h c Y
rekkjubúnaður	r E h c Y p u n a D Y r
rekkjunni	r E h c Y n I
rekkjurnar	r E h c Y r t n a r
rekstrarkostnað	r E k s t r a r_0 k_h O s t n a D
rekstrarnefnd	r E k s t r a r n E m t
rekstrarreikningurinn	r E k s t r a r ei h k n i N k Y r I n
rekstrarskilyrði	r E k s t r a r_0 s c I l I r D I
rekstrarstjórinn	r E k s t r a r_0 s t j ou r I n
rekstrartekjum	r E k s t r a r_0 t_h E c Y m
rekstrartekjur	r E k s t r a r_0 t_h E c Y r
rekstrarupplýsingar	r E k s t r a r Y h p l i s i N k a r
rekstraráætlun	r E k s t r a r au ai h t l Y n
rekstri	r E k s t r I
rekstur	r E k s t Y r
rektors	r E x t O r_0 s
rektorskjörs	r E x t O r_0 s c_h 9 r_0 s
rekur	r E: k Y r
rembdist	r E m t I s t
renglulegur	r ei N l Y l E G Y r
renna	r E n a
rennur	r E n Y r
renta	r E n_0 t a
retta	r E h t a
reykholtskirkju	r ei k h O l_0 t s c_h I r_0 c Y
reykja	r ei: c a
reykjadal	r ei: c a t a l
reykjagarðs	r ei: c a k a r D s
reykjahlíð	r ei: c a l_0 i D
reykjalundi	r ei: c a l Y n t I
reykjanes	r ei: c a n E s
reykjanesbraut	r ei: c a n E s p r 9i t
reykjanesbæ	r ei: c a n E s p ai
reykjanesbæjar	r ei: c a n E s p ai j a r
reykjanesbær	r ei: c a n E s p ai r
reykjaneshrygg	r ei: c a n E s r_0 I k
reykjarmekki	r ei: c a r m E h c I
reykjarmökkur	r ei: c a r m 9 h k Y r
reykjarslæðu	r ei: c a r_0 s t l ai D Y
reykjarvíkurborgar	r ei: c a r v i k Y r_0 p O r k a r
reykjaréttir	r ei: c a r j E h t I r
reykjasel	r ei: c a s E l
reykjavalla	r ei: c a v a t l a
reykjavík	r ei: c a v i k
reykjavíkur	r ei: c a v i k Y r
reykjavíkurakademían	r ei: c a v i k Y r a k a t E m i j a n
reykjavíkurborg	r ei: c a v i k Y r p O r k
reykjavíkurborgar	r ei: c a v i k Y r_0 p O r k a r
reykjavíkurdeild	r ei: c a v i k Y r t ei l t
reykjavíkurflugvallar	r ei: c a v i k Y r f l Y G v a t l a r
reykjavíkurflugvelli	r ei: c a v i k Y r f l Y G v E t l I
reykjavíkurflugvöll	r ei: c a v i k Y r f l Y G v 9 t l_0
reykjavíkurflugvöllur	r ei: c a v i k Y r f l Y G v 9 t l Y r
reykjavíkurhafnar	r ei: c a v i k Y r_0 h a p n a r
reykjavíkurhöfn	r ei: c a v i k Y r_0 h 9 p n_0
reykjavíkurlistann	r ei: c a v i k Y r l I s t a n
reykjavíkurlistanum	r ei: c a v i k Y r l I s t a n Y m
reykjavíkurmaraþoninu	r ei: c a v i k Y r m a r a T O n I n Y
reykjavíkurprófastsdæma	r ei: c a v i k Y r_0 p_h r ou f a s t s t ai m a
reykjavíkurprófastsdæmi	r ei: c a v i k Y r_0 p_h r ou f a s t s t ai m I
reykjavíkurveg	r ei: c a v i k Y r v E G
reykjavíkurvegi	r ei: c a v i k Y r v ei j I
reykmökkinn	r ei k m 9 h c I n
reyktum	r ei x t Y m
reykur	r ei: k Y r
reykvíkinga	r ei: k v i c i N k a
reykvíkingum	r ei: k v i c i N k Y m
reyna	r ei: n a
reynd	r ei n t
reyndar	r ei n t a r
reyndi	r ei n t I
reyndist	r ei n t I s t
reyni	r ei: n I
reynir	r ei: n I r
reynsla	r ei n s t l a
reynslu	r ei n s t l Y
reynst	r ei n s t
reynt	r ei n_0 t
reyta	r ei: t a
reður	r E: D Y r
ribbaldar	r I p a l t a r
riddari	r I t a r I
riffil	r I f I l
riffill	r I f I t l_0
riffillinn	r I f I t l I n
riffla	r I f l a
rifflana	r I f l a n a
rifflar	r I f l a r
riffli	r I f l I
rifflinum	r I f l I n Y m
rifflum	r I f l Y m
rifrildi	r I v r I l t I
rifs	r I f s
rifsberjatrjánum	r I f s p E r j a t_h r j au n Y m
rifsberjatrén	r I f s p E r j a t_h r j E n
rigna	r I k n a
rigning	r I k n i N k
rigningin	r I k n i J c I n
riis	r I: s
rikka	r I h k a
rimma	r I m a
rimmu	r I m Y
ringlaða	r i N l a D a
ringlaðir	r i N l a D I r
ringluð	r i N l Y D
ris	r I: s
risi	r I: s I
rismál	r I: s m au l
risnukostnaður	r I s t n Y k_h O s t n a D Y r
rispa	r I s p a
rissa	r I s a
rist	r I s t
rit	r I: t
rita	r I: t a
ritari	r I: t a r I
ritgerð	r I: t c E r D
ritgerðasveifina	r I: t c E r D a s v ei v I n a
rithöfundur	r I: t 9 v Y n t Y r
ritverk	r I: t v E r_0 k
ritvinnsluna	r I: t v I n s t l Y n a
ritvél	r I: t v j E l
ritvélina	r I: t v j E l I n a
rið	r I: D
riðill	r I: D I t l_0
riðla	r I D l a
riðlakeppni	r I D l a c_h E h p n I
rjómaostur	r j ou: m a O s t Y r
rjómatoppur	r j ou: m a t_h O h p Y r
rjómaís	r j ou: m a i s
rjúfa	r j u: v a
rjúka	r j u: k a
rjúpa	r j u: p a
rjúpnasoðinu	r j u h p n a s O D I n Y
robba	r O p a
rok	r O: k
rokk	r O h k
rokkar	r O h k a r
rokkinu	r O h c I n Y
rokkland	r O h k l a n t
rokktónlist	r O h k t_h ou n l I s t
romm	r O m
rommdrykkju	r O m t r I h c Y
rommi	r O m I
rot	r O: t
rota	r O: t a
rotna	r O h t n a
rotta	r O h t a
rottagöngurnar	r O h t a k 9i N k Y r t n a r
rottusönginn	r O h t Y s 9i J c I n
rotvarin	r O: t v a r I n
rugga	r Y k a
ruggar	r Y k a r
ruggustólinn	r Y k Y s t ou l I n
rugl	r Y k l_0
rugla	r Y k l a
ruglingslegt	r Y k l i N s t l E x t
rukka	r Y h k a
runka	r u N_0 k a
runólfs	r Y: n ou l f s
runólfssonar	r Y: n ou l f s O n a r
rusl	r Y s t l_0
ruslpósti	r Y s t l_0 p_h ou s t I
rustikus	r Y s t I k Y s
ryk	r I: k
rykkja	r I h c a
rykkjum	r I h c Y m
rykktu	r I x t Y
ryksveppi	r I k s v E h p I
rytjulegt	r I: t j Y l E x t
ryð	r I: D
ryðfrír	r I D f r i r
ryðja	r I D j a
rák	r au: k
rán	r au: n
rándýr	r au n t i r
rás	r au: s
rásnúmer	r au: s t n u m E r
ráð	r au: D
ráða	r au: D a
ráðabrugg	r au: D a p r Y k
ráðabruggi	r au: D a p r Y c I
ráðast	r au: D a s t
ráðgjafarstofa	r au D c a v a r_0 s t O v a
ráðgjafi	r au D c a v I
ráðgáta	r au D k au t a
ráðherra	r au T h E r a
ráðherrafundinn	r au T h E r a f Y n t I n
ráðherranna	r au T h E r a n a
ráðherrans	r au T h E r a n s
ráðherranum	r au T h E r a n Y m
ráðherrar	r au T h E r a r
ráðherraskipuð	r au T h E r a s c I p Y D
ráðherrum	r au T h E r Y m
ráðist	r au: D I s t
ráðið	r au: D I D
ráðlegg	r au D l E k
ráðleggingar	r au D l E c i N k a r
ráðleggingum	r au D l E c i N k Y m
ráðning	r au D n i N k
ráðríkur	r au D r i k Y r
ráðsetjungur	r au D s E t j u N k Y r
ráðstafanir	r au D s t a v a n I r
ræddi	r ai t I
rækja	r ai: c a
rækjutroll	r ai: c Y t_h r O l
rækjuverksmiðjunni	r ai c Y v E r_0 k s m I D j Y n I
rækt	r ai x t
rækta	r ai x t a
ræktar	r ai x t a r
ræktarsemi	r ai x t a r_0 s E m I
ræktað	r ai x t a D
ræna	r ai: n a
ræningja	r ai: n i J c a
rætt	r ai h t
rætur	r ai: t Y r
ræða	r ai: D a
ræðinn	r ai: D I n
ræðir	r ai: D I r
ræðu	r ai: D Y
ræðukeppni	r ai: D Y c_h E h p n I
ræður	r ai: D Y r
rétt	r j E h t
rétta	r j E h t a
réttarholtsskóla	r j E h t a r_0 h O l_0 t s k ou l a
réttarholtsveg	r j E h t a r h O l_0 t s v E G
réttarríki	r j E h t a r i c I
réttaröryggi	r j E h t a r 9 r I c I
rétti	r j E h t I
réttindi	r j E h t I n t I
réttláta	r j E h t l au t a
réttlátra	r j E h t l au t r a
réttlátu	r j E h t l au t Y
réttlæta	r j E h t l ai t a
réttlætanlegt	r j E h t l ai t a n l E x t
réttlæti	r j E h t l ai t I
réttlætis	r j E h t l ai t I s
réttlætið	r j E h t l ai t I D
réttsýnn	r j E h t s i t n_0
réttur	r j E h t Y r
rífa	r i: v a
rífast	r i: v a s t
ríflega	r i v l E G a
ríkharður	r i k h a r D Y r
ríki	r i: c I
ríkidæmi	r i: c I t ai m I
ríkinu	r i: c I n Y
ríkisafskipti	r i: c I s a f s c I f t I
ríkisborgari	r i: c I s p O r k a r I
ríkisbubbar	r i: c I s p Y p a r
ríkisendurskoðunar	r i: c I s E n t Y r_0 s k O D Y n a r
ríkisframkvæmdir	r i: c I s f r a m k_h v ai m t I r
ríkisins	r i: c I s I n s
ríkislögreglustjóra	r i: c I s t l 9 G r E k l Y s t j ou r a
ríkisrekstur	r i: c I s r E k s t Y r
ríkisráð	r i: c I s r au D
ríkisráðið	r i: c I s r au D I D
ríkissjónvarpið	r i: c I s j ou n v a r_0 p I D
ríkissjóði	r i: c I s j ou D I
ríkissjóðs	r i: c I s j ou D s
ríkisstarfsmanna	r i: c I s t a r f s m a n a
ríkisstarfsmenn	r i: c I s t a r_0 f s m E n
ríkisstjórn	r i: c I s t j ou r t n_0
ríkisstjórnar	r i: c I s t j ou r t n a r
ríkisstjórnarflokka	r i: c I s t j ou r t n a r f l O h k a
ríkisstjórnarinnar	r i: c I s t j ou r t n a r I n a r
ríkisstjórnin	r i: c I s t j ou r t n I n
ríkisstuðnings	r i: c I s t Y D n i N s
ríkisvalds	r i: c I s v a l t s
ríkisvaldsins	r i: c I s v a l t s I n s
ríkisútvarpinu	r i: c I s u t v a r_0 p I n Y
